Table with column headers in rows 3 and 4,,,,,,,,,,,,
Geographic Information,,,,All Ages,,,,,,Median Household Income,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
21,153,KY,Magoffin County,"3,781","3,105","4,457",33.2,27.3,39.1,"34,423","30,125","38,721"
21,155,KY,Marion County,"3,042","2,365","3,719",15.8,12.3,19.3,"51,523","46,001","57,045"
21,157,KY,Marshall County,"4,274","3,555","4,993",13.7,11.4,16.0,"57,802","51,801","63,803"
21,159,KY,Martin County,"3,953","3,171","4,735",40.5,32.5,48.5,"29,387","25,678","33,096"
21,161,KY,Mason County,"2,846","2,254","3,438",17.1,13.5,20.7,"49,924","44,190","55,658"
21,163,KY,Meade County,"4,421","3,762","5,080",14.8,12.6,17.0,"58,839","52,959","64,719"
21,165,KY,Menifee County,"1,699","1,378","2,020",27.8,22.5,33.1,"38,928","33,986","43,870"
21,167,KY,Mercer County,"2,910","2,264","3,556",12.8,9.9,15.7,"53,336","47,297","59,375"
21,169,KY,Metcalfe County,"1,971","1,506","2,436",19.3,14.8,23.8,"42,755","38,450","47,060"
21,171,KY,Monroe County,"2,433","1,928","2,938",22.0,17.4,26.6,"41,638","37,512","45,764"
21,173,KY,Montgomery County,"4,530","3,655","5,405",16.3,13.2,19.4,"51,831","46,216","57,446"
21,175,KY,Morgan County,"3,138","2,413","3,863",26.3,20.2,32.4,"47,131","44,191","50,071"
21,177,KY,Muhlenberg County,"6,086","4,953","7,219",20.9,17.0,24.8,"45,883","40,721","51,045"
21,179,KY,Nelson County,"4,998","3,980","6,016",10.7,8.5,12.9,"62,036","55,787","68,285"
21,181,KY,Nicholas County,"1,252",967,"1,537",16.5,12.7,20.3,"46,547","40,922","52,172"
21,183,KY,Ohio County,"3,816","3,037","4,595",16.3,13.0,19.6,"55,432","51,996","58,868"
21,185,KY,Oldham County,"3,118","2,362","3,874",4.9,3.7,6.1,"109,181","100,652","117,710"
21,187,KY,Owen County,"1,708","1,334","2,082",15.2,11.9,18.5,"55,321","48,879","61,763"
21,189,KY,Owsley County,"1,386","1,094","1,678",35.6,28.1,43.1,"29,365","25,624","33,106"
21,191,KY,Pendleton County,"2,146","1,734","2,558",14.8,12.0,17.6,"56,036","49,341","62,731"
21,193,KY,Perry County,"8,164","6,751","9,577",29.9,24.7,35.1,"36,528","32,002","41,054"
21,195,KY,Pike County,"16,831","14,911","18,751",30.1,26.7,33.5,"38,066","34,003","42,129"
21,197,KY,Powell County,"2,941","2,326","3,556",22.8,18.0,27.6,"40,116","35,280","44,952"
21,199,KY,Pulaski County,"12,339","10,222","14,456",19.1,15.8,22.4,"45,532","41,066","49,998"
21,201,KY,Robertson County,407,311,503,18.5,14.1,22.9,"51,177","45,122","57,232"
21,203,KY,Rockcastle County,"3,375","2,658","4,092",21.3,16.8,25.8,"43,378","38,571","48,185"
21,205,KY,Rowan County,"4,572","3,583","5,561",20.9,16.4,25.4,"52,451","48,052","56,850"
21,207,KY,Russell County,"4,854","4,194","5,514",27.0,23.3,30.7,"40,454","35,732","45,176"
21,209,KY,Scott County,"5,418","4,548","6,288",9.5,8.0,11.0,"71,961","65,835","78,087"
21,211,KY,Shelby County,"4,422","3,510","5,334",9.4,7.5,11.3,"72,524","66,321","78,727"
21,213,KY,Simpson County,"2,638","2,101","3,175",13.6,10.8,16.4,"58,531","52,803","64,259"
21,215,KY,Spencer County,"1,470","1,155","1,785",7.4,5.8,9.0,"91,160","82,398","99,922"
21,217,KY,Taylor County,"4,375","3,402","5,348",17.6,13.7,21.5,"50,258","45,391","55,125"
21,219,KY,Todd County,"2,291","1,850","2,732",18.9,15.3,22.5,"51,189","45,480","56,898"
21,221,KY,Trigg County,"2,431","2,021","2,841",17.2,14.3,20.1,"52,511","45,977","59,045"
21,223,KY,Trimble County,"1,124",871,"1,377",13.3,10.3,16.3,"62,902","55,543","70,261"
21,225,KY,Union County,"2,468","2,004","2,932",18.4,14.9,21.9,"50,862","44,825","56,899"
21,227,KY,Warren County,"19,324","16,826","21,822",14.8,12.9,16.7,"59,223","54,924","63,522"
21,229,KY,Washington County,"1,532","1,174","1,890",12.8,9.8,15.8,"64,733","59,435","70,031"
21,231,KY,Wayne County,"4,604","3,666","5,542",23.9,19.0,28.8,"38,651","34,254","43,048"
21,233,KY,Webster County,"1,944","1,513","2,375",15.7,12.2,19.2,"52,575","47,473","57,677"
21,235,KY,Whitley County,"9,665","8,008","11,322",27.6,22.9,32.3,"37,530","33,132","41,928"
21,237,KY,Wolfe County,"1,860","1,449","2,271",29.0,22.6,35.4,"34,749","30,456","39,042"
21,239,KY,Woodford County,"2,283","1,756","2,810",8.6,6.6,10.6,"76,942","69,731","84,153"
22,000,LA,Louisiana,"878,477","859,106","897,848",19.5,19.1,19.9,"52,090","51,348","52,832"
22,001,LA,Acadia Parish,"11,655","9,242","14,068",20.6,16.3,24.9,"44,648","40,205","49,091"
22,003,LA,Allen Parish,"3,897","3,101","4,693",20.5,16.3,24.7,"43,192","38,986","47,398"
22,005,LA,Ascension Parish,"14,512","11,810","17,214",11.4,9.3,13.5,"75,498","69,447","81,549"
22,007,LA,Assumption Parish,"3,908","3,082","4,734",19.0,15.0,23.0,"42,404","40,406","44,402"
22,009,LA,Avoyelles Parish,"10,991","9,788","12,194",30.5,27.2,33.8,"38,567","35,833","41,301"
22,011,LA,Beauregard Parish,"5,612","4,560","6,664",15.9,12.9,18.9,"59,550","52,854","66,246"
22,013,LA,Bienville Parish,"3,242","2,611","3,873",26.0,21.0,31.0,"38,093","33,405","42,781"
22,015,LA,Bossier Parish,"19,266","16,294","22,238",15.2,12.9,17.5,"61,225","55,594","66,856"
22,017,LA,Caddo Parish,"53,728","47,797","59,659",23.6,21.0,26.2,"44,968","41,822","48,114"
22,019,LA,Calcasieu Parish,"36,850","31,810","41,890",18.3,15.8,20.8,"57,667","52,036","63,298"
22,021,LA,Caldwell Parish,"2,048","1,609","2,487",22.7,17.8,27.6,"39,079","34,149","44,009"
22,023,LA,Cameron Parish,709,536,882,14.0,10.6,17.4,"62,457","54,754","70,160"
22,025,LA,Catahoula Parish,"2,148","1,658","2,638",26.7,20.6,32.8,"38,006","33,621","42,391"
22,027,LA,Claiborne Parish,"3,415","2,610","4,220",29.8,22.8,36.8,"36,115","32,004","40,226"
22,029,LA,Concordia Parish,"5,733","4,882","6,584",33.7,28.7,38.7,"36,821","32,430","41,212"
22,031,LA,De Soto Parish,"5,247","4,230","6,264",19.6,15.8,23.4,"48,007","43,028","52,986"
22,033,LA,East Baton Rouge Parish,"84,936","75,028","94,844",19.2,17.0,21.4,"51,746","49,987","53,505"
22,035,LA,East Carroll Parish,"2,417","1,853","2,981",39.9,30.6,49.2,"30,288","26,498","34,078"
22,037,LA,East Feliciana Parish,"3,404","2,595","4,213",20.1,15.3,24.9,"51,296","45,747","56,845"
22,039,LA,Evangeline Parish,"8,132","6,743","9,521",26.3,21.8,30.8,"37,707","33,303","42,111"
22,041,LA,Franklin Parish,"4,565","3,488","5,642",24.0,18.3,29.7,"38,439","35,101","41,777"
22,043,LA,Grant Parish,"3,976","3,104","4,848",20.6,16.1,25.1,"50,979","46,336","55,622"
22,045,LA,Iberia Parish,"16,297","13,734","18,860",24.0,20.2,27.8,"47,391","43,017","51,765"
22,047,LA,Iberville Parish,"5,927","4,696","7,158",22.5,17.8,27.2,"47,942","42,408","53,476"
22,049,LA,Jackson Parish,"2,855","2,263","3,447",20.4,16.2,24.6,"45,481","40,144","50,818"
22,051,LA,Jefferson Parish,"75,278","66,988","83,568",17.5,15.6,19.4,"56,080","53,361","58,799"
22,053,LA,Jefferson Davis Parish,"5,453","4,232","6,674",17.2,13.4,21.0,"48,709","43,029","54,389"
22,055,LA,Lafayette Parish,"42,273","37,361","47,185",17.7,15.6,19.8,"59,062","54,612","63,512"
22,057,LA,Lafourche Parish,"15,052","12,244","17,860",15.7,12.8,18.6,"58,740","53,427","64,053"
22,059,LA,La Salle Parish,"2,658","2,093","3,223",19.4,15.3,23.5,"47,205","41,689","52,721"
22,061,LA,Lincoln Parish,"10,976","9,267","12,685",25.4,21.4,29.4,"40,384","35,915","44,853"
22,063,LA,Livingston Parish,"17,350","13,892","20,808",12.0,9.6,14.4,"71,605","65,035","78,175"
22,065,LA,Madison Parish,"2,985","2,298","3,672",35.3,27.2,43.4,"33,619","30,259","36,979"
22,067,LA,Morehouse Parish,"7,487","6,375","8,599",30.9,26.3,35.5,"36,998","33,234","40,762"
22,069,LA,Natchitoches Parish,"7,777","6,285","9,269",22.3,18.0,26.6,"43,381","39,140","47,622"
22,071,LA,Orleans Parish,"92,262","84,339","100,185",25.2,23.0,27.4,"46,188","43,995","48,381"
22,073,LA,Ouachita Parish,"38,985","35,146","42,824",25.5,23.0,28.0,"47,737","44,345","51,129"
22,075,LA,Plaquemines Parish,"3,339","2,506","4,172",14.5,10.9,18.1,"68,765","64,763","72,767"
22,077,LA,Pointe Coupee Parish,"3,817","3,009","4,625",18.8,14.8,22.8,"51,988","46,016","57,960"
22,079,LA,Rapides Parish,"24,885","21,171","28,599",19.9,16.9,22.9,"47,316","42,815","51,817"
22,081,LA,Red River Parish,"1,761","1,329","2,193",23.6,17.8,29.4,"40,724","35,721","45,727"
22,083,LA,Richland Parish,"4,733","3,822","5,644",25.0,20.2,29.8,"39,804","35,025","44,583"
22,085,LA,Sabine Parish,"4,300","3,554","5,046",19.7,16.3,23.1,"44,952","39,832","50,072"
22,087,LA,St. Bernard Parish,"9,531","8,047","11,015",21.7,18.3,25.1,"46,938","42,255","51,621"
22,089,LA,St. Charles Parish,"6,097","4,775","7,419",11.8,9.2,14.4,"70,224","62,998","77,450"
22,091,LA,St. Helena Parish,"2,729","2,211","3,247",25.3,20.5,30.1,"41,937","36,664","47,210"
22,093,LA,St. James Parish,"3,327","2,575","4,079",17.0,13.2,20.8,"60,466","53,519","67,413"
22,095,LA,St. John the Baptist Parish,"6,976","5,280","8,672",16.8,12.7,20.9,"58,548","54,025","63,071"
22,097,LA,St. Landry Parish,"21,307","18,529","24,085",26.3,22.9,29.7,"39,806","35,982","43,630"
22,099,LA,St. Martin Parish,"9,377","7,499","11,255",18.4,14.7,22.1,"49,271","44,051","54,491"
22,101,LA,St. Mary Parish,"10,869","8,856","12,882",22.9,18.7,27.1,"42,757","38,833","46,681"
22,103,LA,St. Tammany Parish,"34,095","29,394","38,796",12.7,10.9,14.5,"68,616","64,452","72,780"
22,105,LA,Tangipahoa Parish,"23,496","18,906","28,086",17.8,14.3,21.3,"51,596","47,308","55,884"
22,107,LA,Tensas Parish,"1,293","1,004","1,582",32.1,24.9,39.3,"31,438","28,018","34,858"
22,109,LA,Terrebonne Parish,"18,132","14,563","21,701",16.9,13.6,20.2,"59,482","55,410","63,554"
22,111,LA,Union Parish,"4,305","3,497","5,113",20.8,16.9,24.7,"43,746","38,548","48,944"
22,113,LA,Vermilion Parish,"11,444","9,450","13,438",20.2,16.7,23.7,"52,070","47,352","56,788"
22,115,LA,Vernon Parish,"7,909","6,772","9,046",17.7,15.2,20.2,"51,401","48,569","54,233"
22,117,LA,Washington Parish,"10,657","8,725","12,589",24.5,20.1,28.9,"39,363","35,316","43,410"
22,119,LA,Webster Parish,"8,444","7,141","9,747",24.0,20.3,27.7,"41,436","36,652","46,220"
22,121,LA,West Baton Rouge Parish,"4,127","3,262","4,992",15.2,12.0,18.4,"67,436","61,403","73,469"
22,123,LA,West Carroll Parish,"2,081","1,643","2,519",22.4,17.7,27.1,"40,812","35,765","45,859"
22,125,LA,West Feliciana Parish,"2,268","1,722","2,814",22.2,16.9,27.5,"69,086","60,555","77,617"
22,127,LA,Winn Parish,"3,174","2,550","3,798",26.8,21.5,32.1,"44,942","39,737","50,147"
23,000,ME,Maine,"149,571","143,213","155,929",11.2,10.7,11.7,"64,823","63,604","66,042"
23,001,ME,Androscoggin County,"15,136","13,019","17,253",14.0,12.0,16.0,"61,411","57,541","65,281"
23,003,ME,Aroostook County,"9,666","7,827","11,505",14.9,12.1,17.7,"51,770","48,130","55,410"
23,005,ME,Cumberland County,"22,937","19,183","26,691",7.7,6.4,9.0,"80,484","77,608","83,360"
23,007,ME,Franklin County,"3,351","2,504","4,198",11.7,8.7,14.7,"52,295","47,936","56,654"
23,009,ME,Hancock County,"6,077","4,957","7,197",11.0,9.0,13.0,"57,001","52,594","61,408"
23,011,ME,Kennebec County,"13,702","11,141","16,263",11.3,9.2,13.4,"60,449","56,419","64,479"
23,013,ME,Knox County,"4,171","3,215","5,127",10.5,8.1,12.9,"68,786","63,991","73,581"
23,015,ME,Lincoln County,"3,266","2,446","4,086",9.2,6.9,11.5,"65,638","60,727","70,549"
23,017,ME,Oxford County,"8,728","7,337","10,119",15.1,12.7,17.5,"51,872","48,147","55,597"
23,019,ME,Penobscot County,"21,301","18,392","24,210",14.6,12.6,16.6,"56,261","53,838","58,684"
23,021,ME,Piscataquis County,"2,376","1,826","2,926",14.0,10.8,17.2,"49,999","45,129","54,869"
23,023,ME,Sagadahoc County,"3,209","2,463","3,955",8.7,6.7,10.7,"75,624","70,107","81,141"
23,025,ME,Somerset County,"7,378","5,975","8,781",14.8,12.0,17.6,"51,040","46,498","55,582"
23,027,ME,Waldo County,"5,124","4,042","6,206",13.1,10.3,15.9,"58,262","53,548","62,976"
23,029,ME,Washington County,"5,602","4,677","6,527",18.2,15.2,21.2,"42,755","39,209","46,301"
23,031,ME,York County,"17,548","14,108","20,988",8.3,6.7,9.9,"73,794","69,561","78,027"
24,000,MD,Maryland,"620,829","603,853","637,805",10.3,10.0,10.6,"90,129","89,087","91,171"
24,001,MD,Allegany County,"9,934","7,891","11,977",16.4,13.0,19.8,"49,236","45,728","52,744"
24,003,MD,Anne Arundel County,"35,719","30,113","41,325",6.2,5.2,7.2,"107,281","104,221","110,341"
24,005,MD,Baltimore County,"81,334","72,074","90,594",9.8,8.7,10.9,"80,159","77,229","83,089"
24,009,MD,Calvert County,"5,419","4,190","6,648",5.8,4.5,7.1,"117,459","108,785","126,133"
24,011,MD,Caroline County,"4,449","3,517","5,381",13.5,10.7,16.3,"61,945","55,926","67,964"
24,013,MD,Carroll County,"9,212","7,246","11,178",5.4,4.2,6.6,"102,006","96,347","107,665"
24,015,MD,Cecil County,"11,243","9,450","13,036",10.9,9.2,12.6,"76,727","70,339","83,115"
24,017,MD,Charles County,"11,263","8,755","13,771",6.7,5.2,8.2,"103,918","97,907","109,929"
24,019,MD,Dorchester County,"4,807","3,728","5,886",15.0,11.6,18.4,"54,731","49,967","59,495"
24,021,MD,Frederick County,"18,065","15,076","21,054",6.6,5.5,7.7,"104,253","99,140","109,366"
24,023,MD,Garrett County,"3,095","2,328","3,862",11.0,8.3,13.7,"55,107","50,637","59,577"
24,025,MD,Harford County,"19,813","17,024","22,602",7.6,6.5,8.7,"95,951","91,670","100,232"
24,027,MD,Howard County,"20,724","17,261","24,187",6.2,5.2,7.2,"131,412","125,254","137,570"
24,029,MD,Kent County,"2,154","1,605","2,703",12.0,8.9,15.1,"66,183","58,150","74,216"
24,031,MD,Montgomery County,"88,627","80,144","97,110",8.5,7.7,9.3,"112,352","108,926","115,778"
24,033,MD,Prince George's County,"106,832","97,686","115,978",11.5,10.5,12.5,"89,689","87,733","91,645"
24,035,MD,Queen Anne's County,"4,044","3,365","4,723",8.0,6.7,9.3,"94,583","87,689","101,477"
24,037,MD,St. Mary's County,"8,744","6,965","10,523",7.8,6.2,9.4,"106,539","101,797","111,281"
24,039,MD,Somerset County,"4,608","3,495","5,721",23.6,17.9,29.3,"47,131","42,441","51,821"
24,041,MD,Talbot County,"3,511","2,775","4,247",9.4,7.4,11.4,"78,931","72,185","85,677"
24,043,MD,Washington County,"21,284","18,372","24,196",14.5,12.5,16.5,"65,433","61,244","69,622"
24,045,MD,Wicomico County,"14,083","11,412","16,754",14.2,11.5,16.9,"61,848","57,600","66,096"
24,047,MD,Worcester County,"5,379","4,273","6,485",10.3,8.2,12.4,"70,952","66,383","75,521"
24,510,MD,Baltimore city,"126,488","115,828","137,148",22.9,21.0,24.8,"54,068","52,155","55,981"
25,000,MA,Massachusetts,"701,700","685,529","717,871",10.4,10.2,10.6,"89,577","88,330","90,824"
25,001,MA,Barnstable County,"18,293","15,120","21,466",8.0,6.6,9.4,"82,980","80,037","85,923"
25,003,MA,Berkshire County,"13,454","10,844","16,064",10.9,8.8,13.0,"60,945","58,432","63,458"
25,005,MA,Bristol County,"67,318","60,689","73,947",11.9,10.7,13.1,"72,857","68,792","76,922"
25,007,MA,Dukes County,"1,601","1,204","1,998",7.6,5.7,9.5,"79,338","70,365","88,311"
25,009,MA,Essex County,"75,743","67,623","83,863",9.6,8.6,10.6,"87,145","84,822","89,468"
25,011,MA,Franklin County,"7,464","6,006","8,922",10.7,8.6,12.8,"68,948","65,264","72,632"
25,013,MA,Hampden County,"76,268","70,398","82,138",17.0,15.7,18.3,"61,818","59,661","63,975"
25,015,MA,Hampshire County,"16,221","13,772","18,670",11.7,9.9,13.5,"77,117","72,088","82,146"
25,017,MA,Middlesex County,"120,205","110,512","129,898",7.7,7.1,8.3,"112,345","110,004","114,686"
25,019,MA,Nantucket County,846,629,"1,063",5.9,4.4,7.4,"110,966","102,749","119,183"
25,021,MA,Norfolk County,"48,469","42,874","54,064",6.9,6.1,7.7,"114,658","111,208","118,108"
25,023,MA,Plymouth County,"39,035","33,268","44,802",7.5,6.4,8.6,"99,445","96,522","102,368"
25,025,MA,Suffolk County,"133,563","124,550","142,576",18.5,17.3,19.7,"77,163","73,850","80,476"
25,027,MA,Worcester County,"83,218","74,652","91,784",10.0,9.0,11.0,"84,583","82,261","86,905"
26,000,MI,Michigan,"1,283,086","1,261,685","1,304,487",13.0,12.8,13.2,"63,444","62,920","63,968"
26,001,MI,Alcona County,"1,277",993,"1,561",12.6,9.8,15.4,"46,749","42,965","50,533"
26,003,MI,Alger County,993,759,"1,227",12.6,9.6,15.6,"54,516","50,198","58,834"
26,005,MI,Allegan County,"11,306","9,247","13,365",9.4,7.7,11.1,"73,873","70,448","77,298"
26,007,MI,Alpena County,"4,405","3,717","5,093",15.5,13.1,17.9,"50,848","46,780","54,916"
26,009,MI,Antrim County,"2,412","1,911","2,913",10.2,8.1,12.3,"59,430","55,246","63,614"
26,011,MI,Arenac County,"2,204","1,815","2,593",14.9,12.3,17.5,"50,452","47,776","53,128"
26,013,MI,Baraga County,"1,146",882,"1,410",15.8,12.2,19.4,"46,656","42,009","51,303"
26,015,MI,Barry County,"5,522","4,495","6,549",8.9,7.2,10.6,"68,380","63,765","72,995"
26,017,MI,Bay County,"12,865","11,142","14,588",12.6,10.9,14.3,"56,681","53,000","60,362"
26,019,MI,Benzie County,"1,673","1,333","2,013",9.3,7.4,11.2,"67,924","63,165","72,683"
26,021,MI,Berrien County,"24,171","21,037","27,305",16.1,14.0,18.2,"57,554","54,458","60,650"
26,023,MI,Branch County,"5,388","4,321","6,455",12.5,10.0,15.0,"60,481","57,292","63,670"
26,025,MI,Calhoun County,"17,864","14,721","21,007",13.7,11.3,16.1,"55,639","51,476","59,802"
26,027,MI,Cass County,"5,849","4,821","6,877",11.5,9.5,13.5,"62,065","55,793","68,337"
26,029,MI,Charlevoix County,"2,362","1,886","2,838",9.1,7.3,10.9,"64,604","59,994","69,214"
26,031,MI,Cheboygan County,"3,273","2,648","3,898",12.9,10.4,15.4,"53,747","49,669","57,825"
26,033,MI,Chippewa County,"5,697","4,798","6,596",17.7,14.9,20.5,"48,972","44,585","53,359"
26,035,MI,Clare County,"5,798","4,823","6,773",18.9,15.7,22.1,"46,085","43,053","49,117"
26,037,MI,Clinton County,"6,121","5,087","7,155",7.8,6.5,9.1,"77,617","73,111","82,123"
26,039,MI,Crawford County,"2,067","1,693","2,441",15.8,12.9,18.7,"50,367","44,948","55,786"
26,041,MI,Delta County,"4,274","3,437","5,111",11.8,9.5,14.1,"53,234","48,049","58,419"
26,043,MI,Dickinson County,"2,898","2,362","3,434",11.4,9.3,13.5,"56,033","51,151","60,915"
26,045,MI,Eaton County,"9,406","7,838","10,974",8.8,7.3,10.3,"70,638","66,120","75,156"
26,047,MI,Emmet County,"2,914","2,285","3,543",8.6,6.7,10.5,"71,401","66,777","76,025"
26,049,MI,Genesee County,"65,045","57,601","72,489",16.3,14.4,18.2,"52,157","50,861","53,453"
26,051,MI,Gladwin County,"3,999","3,273","4,725",15.9,13.0,18.8,"49,146","45,280","53,012"
26,053,MI,Gogebic County,"2,434","1,975","2,893",17.4,14.1,20.7,"44,675","39,905","49,445"
26,055,MI,Grand Traverse County,"8,330","6,824","9,836",8.8,7.2,10.4,"66,271","62,721","69,821"
26,057,MI,Gratiot County,"5,666","4,648","6,684",15.7,12.9,18.5,"55,249","51,377","59,121"
26,059,MI,Hillsdale County,"6,336","5,325","7,347",14.4,12.1,16.7,"54,863","50,774","58,952"
26,061,MI,Houghton County,"4,863","3,993","5,733",14.1,11.6,16.6,"52,585","48,453","56,717"
26,063,MI,Huron County,"3,655","3,021","4,289",11.8,9.7,13.9,"51,767","48,564","54,970"
26,065,MI,Ingham County,"42,168","37,314","47,022",15.8,14.0,17.6,"57,733","54,552","60,914"
26,067,MI,Ionia County,"7,100","5,759","8,441",11.5,9.3,13.7,"64,641","60,110","69,172"
26,069,MI,Iosco County,"3,615","2,897","4,333",14.5,11.6,17.4,"47,401","43,082","51,720"
26,071,MI,Iron County,"1,750","1,404","2,096",15.4,12.4,18.4,"48,920","44,249","53,591"
26,073,MI,Isabella County,"10,971","9,538","12,404",18.1,15.7,20.5,"47,999","45,567","50,431"
26,075,MI,Jackson County,"18,075","15,077","21,073",11.9,9.9,13.9,"58,637","55,751","61,523"
26,077,MI,Kalamazoo County,"35,688","31,664","39,712",14.1,12.5,15.7,"62,476","59,714","65,238"
26,079,MI,Kalkaska County,"1,941","1,522","2,360",10.9,8.6,13.2,"57,920","53,229","62,611"
26,081,MI,Kent County,"64,334","57,657","71,011",9.9,8.9,10.9,"71,933","70,047","73,819"
26,083,MI,Keweenaw County,225,172,278,10.7,8.2,13.2,"50,729","44,759","56,699"
26,085,MI,Lake County,"2,279","1,836","2,722",18.7,15.1,22.3,"40,382","36,539","44,225"
26,087,MI,Lapeer County,"8,081","6,790","9,372",9.3,7.8,10.8,"71,306","67,202","75,410"
26,089,MI,Leelanau County,"1,499","1,164","1,834",6.7,5.2,8.2,"86,406","81,124","91,688"
26,091,MI,Lenawee County,"10,508","8,931","12,085",11.1,9.4,12.8,"62,050","57,562","66,538"
26,093,MI,Livingston County,"10,009","8,280","11,738",5.2,4.3,6.1,"92,357","88,084","96,630"
26,095,MI,Luce County,821,632,"1,010",18.6,14.3,22.9,"47,959","42,818","53,100"
26,097,MI,Mackinac County,"1,258",977,"1,539",11.6,9.0,14.2,"53,028","48,172","57,884"
26,099,MI,Macomb County,"100,776","93,152","108,400",11.6,10.7,12.5,"67,646","65,769","69,523"
26,101,MI,Manistee County,"3,139","2,472","3,806",13.0,10.2,15.8,"54,422","49,708","59,136"
26,103,MI,Marquette County,"8,283","7,033","9,533",13.3,11.3,15.3,"56,179","51,784","60,574"
26,105,MI,Mason County,"4,010","3,257","4,763",13.8,11.2,16.4,"55,536","50,904","60,168"
26,107,MI,Mecosta County,"6,535","5,523","7,547",17.6,14.9,20.3,"52,481","46,670","58,292"
26,109,MI,Menominee County,"2,440","1,863","3,017",10.6,8.1,13.1,"57,421","52,211","62,631"
26,111,MI,Midland County,"8,731","7,247","10,215",10.6,8.8,12.4,"68,054","64,840","71,268"
26,113,MI,Missaukee County,"1,773","1,384","2,162",11.8,9.2,14.4,"51,151","45,904","56,398"
26,115,MI,Monroe County,"14,570","12,381","16,759",9.5,8.1,10.9,"66,179","63,506","68,852"
26,117,MI,Montcalm County,"8,458","6,818","10,098",13.2,10.6,15.8,"55,735","52,010","59,460"
